"V1","Family","ESV","Class","Resource","c_ia","Treatment"
137,"F0","S17","T0","R3",0.292702036117045,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
138,"F0","S18","T0","R3",0.607845560615152,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
139,"F0","S19","T0","R3",0.440430082943312,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
140,"F1","S20","T0","R3",0.000243512049074543,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
141,"F1","S21","T0","R3",0.00589424806548853,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
142,"F1","S22","T0","R3",0.00290385020325957,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
143,"F1","S23","T0","R3",2.22917263246357e-10,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
144,"F1","S24","T0","R3",2.5385710872323e-23,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
145,"F1","S25","T0","R3",0.0566493163242656,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
146,"F1","S26","T0","R3",5.35501372678156e-27,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
147,"F1","S27","T0","R3",5.25880232684523e-09,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
148,"F1","S28","T0","R3",6.82682229013952e-06,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
149,"F1","S29","T0","R3",0.000324063814027019,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
150,"F1","S30","T0","R3",0.00277599849917245,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
151,"F1","S31","T0","R3",2.33758461603297e-08,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
152,"F1","S32","T0","R3",5.11743166147089e-31,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
153,"F1","S33","T0","R3",2.89816346933392e-08,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
154,"F1","S34","T0","R3",6.73266610891929e-23,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
155,"F1","S35","T0","R3",1.59393188170194e-19,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
156,"F1","S36","T0","R3",6.17765857465721e-06,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
157,"F1","S37","T0","R3",1.51799575468211e-07,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
158,"F1","S38","T0","R3",8.27726598182015e-05,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
159,"F1","S39","T0","R3",1.03301360555007e-08,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
160,"F0","S0","T0","R4",0.0601501309667781,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
161,"F0","S1","T0","R4",0.659774925794858,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
162,"F0","S2","T0","R4",0.255800907782851,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
163,"F0","S3","T0","R4",0.890257812411726,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
164,"F0","S4","T0","R4",1.49745875241656,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
165,"F0","S5","T0","R4",0.142097826526302,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
166,"F0","S6","T0","R4",0.824690336477953,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
167,"F0","S7","T0","R4",0.456529707087237,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
168,"F0","S8","T0","R4",0.353232398695722,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
169,"F0","S9","T0","R4",0.20583128410225,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
170,"F0","S10","T0","R4",0.995509442595956,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
171,"F0","S11","T0","R4",0.309539792096289,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
172,"F0","S12","T0","R4",1.63340512777162,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
173,"F0","S13","T0","R4",2.6854874606968,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
174,"F0","S14","T0","R4",0.0508767953098408,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
175,"F0","S15","T0","R4",1.85167493772394,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
176,"F0","S16","T0","R4",2.99888148202214,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
177,"F0","S17","T0","R4",0.0840376371349016,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
178,"F0","S18","T0","R4",0.323203574997495,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
179,"F0","S19","T0","R4",0.199592273121428,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
180,"F1","S20","T0","R4",3.60140414855186e-13,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
181,"F1","S21","T0","R4",0.000290514741376342,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
182,"F1","S22","T0","R4",1.03568344523149e-08,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
183,"F1","S23","T0","R4",1.037839266439e-10,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
184,"F1","S24","T0","R4",3.90704439084337e-20,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
185,"F1","S25","T0","R4",1.04429992110643e-23,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
186,"F1","S26","T0","R4",2.85526705787814e-14,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
187,"F1","S27","T0","R4",0.0203504908681219,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
188,"F1","S28","T0","R4",2.06691699632896e-12,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
189,"F1","S29","T0","R4",2.73116732822588e-11,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
190,"F1","S30","T0","R4",1.08183687367523e-22,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
191,"F1","S31","T0","R4",1.90216212504966e-08,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
192,"F1","S32","T0","R4",6.93442139434022e-05,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
193,"F1","S33","T0","R4",3.11287676992872e-15,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
194,"F1","S34","T0","R4",2.30256072025043e-09,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
195,"F1","S35","T0","R4",0.00036797229012922,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
196,"F1","S36","T0","R4",0.00313408752145912,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
197,"F1","S37","T0","R4",1.32886133053561e-07,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
198,"F1","S38","T0","R4",2.71745014304002e-15,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
199,"F1","S39","T0","R4",8.23381164797175e-14,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
200,"F0","S0","T0","R5",1.80833509495595,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
201,"F0","S1","T0","R5",1.02472484380004,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
202,"F0","S2","T0","R5",0.500942548401026,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
203,"F0","S3","T0","R5",0.405429723011501,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
204,"F0","S4","T0","R5",0.583386044017031,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
205,"F0","S5","T0","R5",0.00976178578817298,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
206,"F0","S6","T0","R5",0.108968280430552,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
207,"F0","S7","T0","R5",0.28539252717957,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
208,"F0","S8","T0","R5",1.915377809047,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
209,"F0","S9","T0","R5",0.307939560349181,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
210,"F0","S10","T0","R5",0.409050213874914,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
211,"F0","S11","T0","R5",0.428003133393503,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
212,"F0","S12","T0","R5",0.164089298914083,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
213,"F0","S13","T0","R5",1.37466554246533,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
214,"F0","S14","T0","R5",1.28445155130642,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
215,"F0","S15","T0","R5",3.1432245132562,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
216,"F0","S16","T0","R5",1.99930999798634,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
217,"F0","S17","T0","R5",2.88840729774555,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
218,"F0","S18","T0","R5",5.48629288211298,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
219,"F0","S19","T0","R5",1.26768359661571,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
220,"F1","S20","T0","R5",3.38318955267741e-11,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
221,"F1","S21","T0","R5",9.56347678169566e-08,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
222,"F1","S22","T0","R5",0.040634862319292,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
223,"F1","S23","T0","R5",0.264317547939398,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
224,"F1","S24","T0","R5",2.92146702852502e-07,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
225,"F1","S25","T0","R5",7.11270976872518e-06,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
226,"F1","S26","T0","R5",1.67625257980463e-08,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
227,"F1","S27","T0","R5",0.348761131611454,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
228,"F1","S28","T0","R5",1.26121826548334e-05,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
229,"F1","S29","T0","R5",1.08752180902409e-08,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
230,"F1","S30","T0","R5",2.96249694986012e-07,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
231,"F1","S31","T0","R5",6.42452822908164e-08,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
232,"F1","S32","T0","R5",2.52912566348943e-14,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
233,"F1","S33","T0","R5",2.15787194563388e-18,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
234,"F1","S34","T0","R5",0.00106744686346928,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
235,"F1","S35","T0","R5",0.000209383648498474,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
236,"F1","S36","T0","R5",0.000847946464776566,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
237,"F1","S37","T0","R5",4.85693312523647e-08,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
238,"F1","S38","T0","R5",0.366129286715818,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
239,"F1","S39","T0","R5",1.45932878540525e-09,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
240,"F0","S0","T0","R6",1.53441577791034,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
241,"F0","S1","T0","R6",0.45388849213436,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
242,"F0","S2","T0","R6",2.7275578918079,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
243,"F0","S3","T0","R6",2.30322630157991,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
244,"F0","S4","T0","R6",3.29498746127194,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
245,"F0","S5","T0","R6",0.501111084097265,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
246,"F0","S6","T0","R6",1.53717333855438,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
247,"F0","S7","T0","R6",0.172921711274975,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
248,"F0","S8","T0","R6",1.73668324336783,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
249,"F0","S9","T0","R6",1.19362709637739,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
250,"F0","S10","T0","R6",0.760970858580721,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
251,"F0","S11","T0","R6",1.2031179160881,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
252,"F0","S12","T0","R6",0.0654473247153452,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
253,"F0","S13","T0","R6",1.6732297660374,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
254,"F0","S14","T0","R6",0.590560727277313,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
255,"F0","S15","T0","R6",0.696525124444976,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
256,"F0","S16","T0","R6",2.03898446892234,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
257,"F0","S17","T0","R6",0.27078493952938,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
258,"F0","S18","T0","R6",0.449119859449713,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
259,"F0","S19","T0","R6",0.232086684889967,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
260,"F1","S20","T0","R6",2.95032158863273e-10,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
261,"F1","S21","T0","R6",3.49985770463808e-13,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
262,"F1","S22","T0","R6",1.53932977358247e-18,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
263,"F1","S23","T0","R6",5.68055632325581e-05,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
264,"F1","S24","T0","R6",5.65591272062502e-05,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
265,"F1","S25","T0","R6",0.00407007225307899,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
266,"F1","S26","T0","R6",0.00751519211461645,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
267,"F1","S27","T0","R6",0.00792670067280757,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
268,"F1","S28","T0","R6",3.22970774480545e-06,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
269,"F1","S29","T0","R6",0.000128056909765706,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
270,"F1","S30","T0","R6",0.00626779108342764,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
271,"F1","S31","T0","R6",4.52310729212399e-05,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
272,"F1","S32","T0","R6",0.00491747104726016,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
273,"F1","S33","T0","R6",6.7013949749365e-05,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
274,"F1","S34","T0","R6",7.50471761734455e-17,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
275,"F1","S35","T0","R6",0.0295979337030344,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
276,"F1","S36","T0","R6",0.502734759921672,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
277,"F1","S37","T0","R6",1.02111876881255e-16,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
278,"F1","S38","T0","R6",5.22653377103744e-16,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
279,"F1","S39","T0","R6",1.21369760910826e-08,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
280,"F0","S0","T0","R7",0.836587145562041,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
281,"F0","S1","T0","R7",0.0405126651392115,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
282,"F0","S2","T0","R7",1.5886504634995,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
283,"F0","S3","T0","R7",0.447914031960988,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
284,"F0","S4","T0","R7",3.92067139858121,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
285,"F0","S5","T0","R7",4.09546703636583,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
286,"F0","S6","T0","R7",0.243657194018204,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
287,"F0","S7","T0","R7",0.705827497155513,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
288,"F0","S8","T0","R7",0.303514564926762,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
289,"F0","S9","T0","R7",0.354064541666363,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
290,"F0","S10","T0","R7",1.92075362298592,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
291,"F0","S11","T0","R7",0.164140953980106,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
292,"F0","S12","T0","R7",1.94870306092699,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
293,"F0","S13","T0","R7",0.354762539301173,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
294,"F0","S14","T0","R7",1.37646463972372,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
295,"F0","S15","T0","R7",0.104784249277854,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
296,"F0","S16","T0","R7",0.233653918739865,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
297,"F0","S17","T0","R7",0.0520478776634018,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
298,"F0","S18","T0","R7",0.0356595885813102,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
299,"F0","S19","T0","R7",1.00139817427398,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
300,"F1","S20","T0","R7",0.161962790569209,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
301,"F1","S21","T0","R7",5.36698786747124e-23,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
302,"F1","S22","T0","R7",0.0365492278813121,"atop(""Symmetric Specialisation"", paste(q[A] == 0.9, "" and "", q[S] == 0.9))"
