"Inoculum","ESV","CS_duo","CS_type_duo","CS1","CS2","ab_obs_mean","ab_obs_se","ab_pred_mean","ab_pred_se"
2,"Pseudomonas.24","glucose_glutamine","SA","glucose","glutamine",0.00150756125,0.000451921334266517,0.005409922125,0.000540447450351241
2,"Pseudomonas.24","glucose_glycine","SA","glucose","glycine",0,0,0.0280106089166667,0.00924149906792553
2,"Pseudomonas.24","succinate_benzoate","AA","succinate","benzoate",0.001693107,0.001693107,0.00134233175,0.00022190356640976
2,"Pseudomonas.24","succinate_cellobiose","SA","succinate","cellobiose",0.00394285175,0.00139956075127147,0.0010082305,0.000165962272973935
2,"Pseudomonas.24","succinate_fructose","SA","succinate","fructose",0.00788570375,0.00160553565288221,0.0010043120625,0.000165429073726337
2,"Pseudomonas.24","succinate_fumarate","AA","succinate","fumarate",0.009625197,0.00374810799464416,0.0089469408125,0.00136486711577375
2,"Pseudomonas.24","succinate_glutamine","AA","succinate","glutamine",0.007723351,0.00342158681616705,0.0061807675625,0.000533763649342361
2,"Pseudomonas.24","succinate_glycerol","SA","succinate","glycerol",0,0,0.00143578525,9.86613274176104e-05
2,"Pseudomonas.24","succinate_glycine","AA","succinate","glycine",0.00983393633333333,0.00508223243067428,0.0278332214166667,0.00887139731129572
2,"Pseudomonas.24","succinate_ribose","SA","succinate","ribose",0.00085815025,0.000504419862764208,0.001019803625,0.000167566933070263
2,"Pseudomonas.25","glucose_benzoate","SA","glucose","benzoate",0.032563318,0,0,0
2,"Pseudomonas.25","glucose_fumarate","SA","glucose","fumarate",0,0,0.01647057575,0.000602888774400426
2,"Pseudomonas.25","glucose_glutamine","SA","glucose","glutamine",0.00048705825,0.00048705825,0.0025862180625,0.00104900332987585
2,"Pseudomonas.25","glucose_glycine","SA","glucose","glycine",0,0,0.0045608855,0.00040570689702283
2,"Pseudomonas.25","succinate_benzoate","AA","succinate","benzoate",0,0,0.0091122305625,0.00181372656343632
2,"Pseudomonas.25","succinate_cellobiose","SA","succinate","cellobiose",0.00097411625,0.00097411625,0.006917787,0.00142563602177235
2,"Pseudomonas.25","succinate_fructose","SA","succinate","fructose",0.002551257,0.00222413422722262,0.006891692875,0.00142139992792092
2,"Pseudomonas.25","succinate_fumarate","AA","succinate","fumarate",0.00672604125,0.00351610423169823,0.01766911675,0.00203299804717911
2,"Pseudomonas.25","succinate_glutamine","AA","succinate","glutamine",0.00955561725,0.00350517401417215,0.009376150625,0.00169399508643945
2,"Pseudomonas.25","succinate_glycerol","SA","succinate","glycerol",0.00104369625,0.000650927834214154,0.0073728485,0.00150436576650489
2,"Pseudomonas.25","succinate_glycine","AA","succinate","glycine",0.0148436776666667,0.00573419111605093,0.01078448375,0.00191117247454177
2,"Pseudomonas.25","succinate_ribose","SA","succinate","ribose",0.0124083865,0.00119071208296818,0.0069947989375,0.00143827582261607
2,"Pseudomonas.31","glucose_benzoate","SA","glucose","benzoate",0.0649642825,0.0601221715194365,0.21225651575,0.0371881344185905
2,"Pseudomonas.31","glucose_cellobiose","SS","glucose","cellobiose",0.00113646925,0.000430795498721914,0.0005875139375,7.75653603695763e-05
2,"Pseudomonas.31","glucose_fructose","SS","glucose","fructose",0.0022033585,0.000577351838906528,0.000464937125,8.22736615547403e-05
2,"Pseudomonas.31","glucose_fumarate","SA","glucose","fumarate",0.15977827275,0.0352732674534646,0.201151249125,0.0306070694204122
2,"Pseudomonas.31","glucose_glutamine","SA","glucose","glutamine",0.01934316725,0.00378222993102604,0.0915178025,0.00834878009334254
2,"Pseudomonas.31","glucose_glycerol","SS","glucose","glycerol",0.0021105855,0.000467522639917487,0.0003277830625,6.28276449839472e-05
2,"Pseudomonas.31","glucose_glycine","SA","glucose","glycine",0.002226552,0.000267812582617646,0.1352462115,0.0334555176558532
2,"Pseudomonas.31","glucose_ribose","SS","glucose","ribose",0.0028527695,0.000907702694524525,0.0002431609375,5.16802520534092e-05
2,"Pseudomonas.31","succinate_benzoate","AA","succinate","benzoate",0.29371926875,0.155984299172571,0.3206631058125,0.0328156337513814
2,"Pseudomonas.31","succinate_cellobiose","SA","succinate","cellobiose",0.06287689025,0.0192339144258986,0.0901349634375,0.00936336369569034
2,"Pseudomonas.31","succinate_fructose","SA","succinate","fructose",0.1078485945,0.0149044594503269,0.089668756125,0.00934905675171408
2,"Pseudomonas.31","succinate_fumarate","AA","succinate","fumarate",0.18716949625,0.0581468635662379,0.268057677625,0.02911841532633
2,"Pseudomonas.31","succinate_glutamine","AA","succinate","glutamine",0.2718944245,0.0357368989403329,0.1769104078125,0.0106751505933858
2,"Pseudomonas.31","succinate_glycerol","SA","succinate","glycerol",0.01180536225,0.00357554818295867,0.0960001746875,0.00977628168226971
2,"Pseudomonas.31","succinate_glycine","AA","succinate","glycine",0.16225995,0.0226530149866628,0.231501500583333,0.0322691647186663
2,"Pseudomonas.31","succinate_ribose","SA","succinate","ribose",0.09975415175,0.00571695082132939,0.0908362485625,0.00942760928400494
2,"Pseudomonas.33","glucose_benzoate","SA","glucose","benzoate",0.003989238,0,0,0
2,"Pseudomonas.33","glucose_fumarate","SA","glucose","fumarate",0,0,0.00292527191666667,0.000252934001768621
2,"Pseudomonas.33","glucose_glutamine","SA","glucose","glutamine",0,0,0.0042004845,0.000734761223867138
2,"Pseudomonas.33","succinate_benzoate","AA","succinate","benzoate",0,0,0.0098040749375,0.000772091235273545
2,"Pseudomonas.33","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.0072756410625,0.00053239677010126
2,"Pseudomonas.33","succinate_fructose","SA","succinate","fructose",0.000742184,0.000454493023814448,0.00724646175,0.000531462448246475
2,"Pseudomonas.33","succinate_fumarate","AA","succinate","fumarate",0.00180907325,0.00120753460425139,0.0081078515,0.000520080913215098
2,"Pseudomonas.33","succinate_glutamine","AA","succinate","glutamine",0.00851192125,0.00489245557430032,0.0102718284375,0.000845626261286204
2,"Pseudomonas.33","succinate_glycerol","SA","succinate","glycerol",0,0,0.0077888678125,0.000564752745450138
2,"Pseudomonas.33","succinate_glycine","AA","succinate","glycine",0.00194823266666667,0.00112481255831899,0.008382799,0.000709723547480893
2,"Pseudomonas.33","succinate_ribose","SA","succinate","ribose",0.0024816775,0.00142589743077015,0.007361894375,0.00053555864156574
2,"Pseudomonas.35","glucose_benzoate","SA","glucose","benzoate",0,0,0.00031606025,4.57347971780423e-06
2,"Pseudomonas.35","succinate_benzoate","AA","succinate","benzoate",0,0,0.000307126285714286,5.30970969647271e-05
2,"Pseudomonas.35","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.0001759945,3.25781003896789e-06
2,"Pseudomonas.35","succinate_fructose","SA","succinate","fructose",0,0,0.00017525525,3.72978322370528e-06
2,"Pseudomonas.35","succinate_fumarate","AA","succinate","fumarate",0,0,0.0001436385,4.18785017441328e-06
2,"Pseudomonas.35","succinate_glutamine","AA","succinate","glutamine",0,0,0.00017552,1.4607438744238e-06
2,"Pseudomonas.35","succinate_glycerol","SA","succinate","glycerol",0,0,0.00018906975,1.49784441643094e-06
2,"Pseudomonas.35","succinate_glycine","AA","succinate","glycine",0,0,0.000204300666666667,3.98469611276834e-06
2,"Pseudomonas.35","succinate_ribose","SA","succinate","ribose",0,0,0.00017818225,1.40473054207322e-06
2,"Pseudomonas.43","succinate_fumarate","AA","succinate","fumarate",0.004638649,0,0,0
2,"Pseudomonas.5","glucose_benzoate","SA","glucose","benzoate",6.957975e-05,6.957975e-05,7.552125e-05,3.41296835307991e-05
2,"Pseudomonas.5","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.00022060125,4.0733813426317e-06
2,"Pseudomonas.5","glucose_fructose","SS","glucose","fructose",0.00016235275,0.00016235275,0.000119498375,3.75332938640121e-05
2,"Pseudomonas.5","glucose_fumarate","SA","glucose","fumarate",0.01846182375,0.00957788394926785,0.0051063934375,0.000575937943060614
2,"Pseudomonas.5","glucose_glutamine","SA","glucose","glutamine",0,0,0.00022000825,1.82649474746028e-06
2,"Pseudomonas.5","glucose_glycerol","SS","glucose","glycerol",0.000185546,0.000185546,5.9236625e-05,2.64947304175558e-05
2,"Pseudomonas.5","glucose_glycine","SA","glucose","glycine",0.000185546,0.000185546,6.39946666666667e-05,3.34369774066969e-05
2,"Pseudomonas.5","glucose_ribose","SS","glucose","ribose",0,0,0.0002233365,1.75625384934335e-06
2,"Pseudomonas.5","succinate_benzoate","AA","succinate","benzoate",0,0,0.00132680675,9.68809261683081e-05
2,"Pseudomonas.5","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.00096796975,1.79181739739991e-05
2,"Pseudomonas.5","succinate_fructose","SA","succinate","fructose",0,0,0.000692311428571429,0.00016044931025655
2,"Pseudomonas.5","succinate_fumarate","AA","succinate","fumarate",0.0325633175,0.0168653443184155,0.0050699689375,0.000576278128708753
2,"Pseudomonas.5","succinate_glutamine","AA","succinate","glutamine",0,0,0.0009653605,8.03448760552488e-06
2,"Pseudomonas.5","succinate_glycerol","SA","succinate","glycerol",0,0,0.00103988375,8.23778906801857e-06
2,"Pseudomonas.5","succinate_glycine","AA","succinate","glycine",0,0,0.001123654,2.19164019629135e-05
2,"Pseudomonas.5","succinate_ribose","SA","succinate","ribose",0,0,0.000980002,7.72654141040263e-06
2,"Pseudomonas.8","glucose_ribose","SS","glucose","ribose",0,0,0.000340866,2.94641369577774e-06
2,"Pseudomonas.8","succinate_glycine","AA","succinate","glycine",0.175897579,0,0,0
2,"Pseudomonas.8","succinate_ribose","SA","succinate","ribose",0,0,0.00032599175,1.78763898125199e-05
2,"Ramlibacter","succinate_fumarate","AA","succinate","fumarate",0.000278319,0,0,0
2,"Ramlibacter","succinate_glutamine","AA","succinate","glutamine",0.000463865,0,0,0
2,"Raoultella","glucose_benzoate","SA","glucose","benzoate",0.0164672045,0.0055216814814085,0.0128026219375,0.00204562990051268
2,"Raoultella","glucose_cellobiose","SS","glucose","cellobiose",0.12503479,0.0832576966704809,0.04030273375,0.00972792468425891
2,"Raoultella","glucose_fructose","SS","glucose","fructose",0.3402913075,0.194087783469247,0.2935297139375,0.0479383097494379
2,"Raoultella","glucose_fumarate","SA","glucose","fumarate",0.0177660265,0.0097846913696245,0.0114103238125,0.00158093616143684
2,"Raoultella","glucose_glutamine","SA","glucose","glutamine",0.422349012,0.154565687929929,0.0116774234375,0.001813345683851
2,"Raoultella","glucose_glycerol","SS","glucose","glycerol",0.0370860005,0.00996869890297295,0.069467658,0.0163657298125849
2,"Raoultella","glucose_glycine","SA","glucose","glycine",0.007638309,0.00242947921440213,0.0108431708333333,0.00197294825404435
2,"Raoultella","glucose_ribose","SS","glucose","ribose",0.03553205325,0.0136403107032816,0.031660948625,0.00189151565916682
2,"Raoultella","succinate_benzoate","AA","succinate","benzoate",0.00204100575,0.000474564877410767,0.0044941416875,0.00148428410796193
2,"Raoultella","succinate_cellobiose","SA","succinate","cellobiose",0.052579089,0.0281699934438912,0.0329430648125,0.00940261822393482
2,"Raoultella","succinate_fructose","SA","succinate","fructose",0.215998701,0.120276959489769,0.2751380834375,0.0465211672573536
2,"Raoultella","succinate_fumarate","AA","succinate","fumarate",0.01333611675,0.00958696872164416,0.006336008875,0.00130705028254488
2,"Raoultella","succinate_glutamine","AA","succinate","glutamine",0.02184803775,0.0103552066304595,0.0055419605625,0.00148918160683046
2,"Raoultella","succinate_glycerol","SA","succinate","glycerol",0.215163744,0.116478303972954,0.0602112299375,0.0157345436738394
2,"Raoultella","succinate_glycine","AA","succinate","glycine",0.004112936,0.00226001629712738,0.00381596983333333,0.00144840045361758
2,"Raoultella","succinate_ribose","SA","succinate","ribose",0.008558308,0.00332635132403632,0.0245627409375,0.00175413694637515
2,"Rhizobium.1","glucose_fumarate","SA","glucose","fumarate",0,0,0.0006730608125,5.4700989716002e-05
2,"Rhizobium.1","glucose_glutamine","SA","glucose","glutamine",0,0,0.0007908123625,0.000280251237718895
2,"Rhizobium.1","succinate_benzoate","AA","succinate","benzoate",0.001600334,0.00147922491882787,1.50817375e-05,6.81629950503372e-06
2,"Rhizobium.1","succinate_cellobiose","SA","succinate","cellobiose",0,0,4.401145e-05,8.1470173529949e-07
2,"Rhizobium.1","succinate_fructose","SA","succinate","fructose",0,0,4.3826575e-05,9.32725244802385e-07
2,"Rhizobium.1","succinate_fumarate","AA","succinate","fumarate",0.01134149725,0.00765694486212502,0.00065734675,5.4891091597476e-05
2,"Rhizobium.1","succinate_glutamine","AA","succinate","glutamine",0.00180907325,0.00134520825574713,0.00038934679375,0.000163323560969919
2,"Rhizobium.1","succinate_glycerol","SA","succinate","glycerol",0,0,4.72812e-05,3.74557073977608e-07
2,"Rhizobium.1","succinate_glycine","AA","succinate","glycine",0,0,5.10900333333333e-05,9.96458502787635e-07
2,"Rhizobium.1","succinate_ribose","SA","succinate","ribose",0,0,4.45585e-05,3.513112508873e-07
2,"Rhizobium.3","glucose_fumarate","SA","glucose","fumarate",0,0,0.00035524,2.32926723098346e-06
2,"Rhizobium.3","glucose_glutamine","SA","glucose","glutamine",0.0003247055,0.000202194065844549,0.0005434730625,0.000120442435717838
2,"Rhizobium.3","succinate_benzoate","AA","succinate","benzoate",0.00092773,0,0,0
2,"Rhizobium.3","succinate_fumarate","AA","succinate","fumarate",0.00770015775,0.00328155057035812,8.569075e-05,3.84657191276098e-05
2,"Rhizobium.3","succinate_glutamine","AA","succinate","glutamine",0.007816124,0.0029540524609486,0.0005200545,0.000116411045308496
2,"Rhizobium.3","succinate_glycine","AA","succinate","glycine",0.0384080153333333,0.00482805911350694,0,0
2,"Rosenbergiella","glucose_benzoate","SA","glucose","benzoate",0.030800631,0.022636608,0,0
2,"Rosenbergiella","glucose_ribose","SS","glucose","ribose",0.000556638,0.000556638,0.0006101821875,0.00018171266348552
2,"Rosenbergiella","succinate_glycerol","SA","succinate","glycerol",0.004685036,0.002087392,0,0
2,"Rosenbergiella","succinate_ribose","SA","succinate","ribose",0.00118285575,0.000703868329137675,0.000583612875,0.000175147618707522
2,"Salmonella","glucose_benzoate","SA","glucose","benzoate",0.005009741,0,0,0
2,"Salmonella","glucose_fructose","SS","glucose","fructose",0.0054040265,0.0032550794147314,0.000955774,0.000427490560282144
2,"Salmonella","glucose_fumarate","SA","glucose","fumarate",0.0499118655,0.0146734389844938,0.043791384875,0.00632864099262085
2,"Salmonella","succinate_benzoate","AA","succinate","benzoate",0,0,0.0009046405,6.60551924536091e-05
2,"Salmonella","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.0006599795,1.22169142141814e-05
2,"Salmonella","succinate_fructose","SA","succinate","fructose",0,0,0.00246988171428571,0.000652972084436734
2,"Salmonella","succinate_fumarate","AA","succinate","fumarate",0,0,0.042338726625,0.00617734318161811
2,"Salmonella","succinate_glutamine","AA","succinate","glutamine",0,0,0.0006582005,5.47786829737019e-06
2,"Salmonella","succinate_glycerol","SA","succinate","glycerol",0.00285276925,0.00164976652247358,0.0001772528125,7.92798166875413e-05
2,"Salmonella","succinate_glycine","AA","succinate","glycine",0,0,0.000766127666666667,1.49431228366467e-05
2,"Salmonella","succinate_ribose","SA","succinate","ribose",0,0,0.000668183,5.26804968655384e-06
2,"Salmonella.1","glucose_benzoate","SA","glucose","benzoate",0.001020503,0,0,0
2,"Salmonella.1","glucose_fumarate","SA","glucose","fumarate",0.00749141825,0.00216095851455407,0.0060452593125,0.000915220521448723
2,"Salmonella.1","succinate_fumarate","AA","succinate","fumarate",0,0,0.00776815625,0.000275795522955595
2,"Shinella.2","glucose_benzoate","SA","glucose","benzoate",0.00067260425,0.00067260425,0.000148329125,3.12738381944977e-05
2,"Shinella.2","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.000205303175,3.16927528418966e-05
2,"Shinella.2","glucose_fructose","SS","glucose","fructose",0.00011596625,0.00011596625,0.00029524505,6.34580512972238e-05
2,"Shinella.2","glucose_fumarate","SA","glucose","fumarate",0.0002319325,0.0002319325,0.00032253105625,0.000120552668661236
2,"Shinella.2","glucose_glutamine","SA","glucose","glutamine",0.00178588025,0.000367937842757753,0.13632126375,0.00584735025076668
2,"Shinella.2","glucose_glycerol","SS","glucose","glycerol",0.00016235275,0.000109607023273583,5.82488375e-05,1.31000333749316e-05
2,"Shinella.2","glucose_glycine","SA","glucose","glycine",0.000587562333333333,0.000264217619821448,0.000221373333333333,4.56582449737264e-05
2,"Shinella.2","glucose_ribose","SS","glucose","ribose",0.00011596625,0.00011596625,4.391580625e-05,1.13445009794374e-05
2,"Shinella.2","succinate_benzoate","AA","succinate","benzoate",0.00104369625,0.000349954299644581,0.224832697125,0.0102523221327553
2,"Shinella.2","succinate_cellobiose","SA","succinate","cellobiose",0.0004174785,0.000241031324355881,0.1660036074375,0.00436105536129433
2,"Shinella.2","succinate_fructose","SA","succinate","fructose",0.00048705825,0.000308566122029886,0.165414624,0.00438935150207988
2,"Shinella.2","succinate_fumarate","AA","succinate","fumarate",0.00062621775,0.000396100151420987,0.13647962225,0.0034500442888322
2,"Shinella.2","succinate_glutamine","AA","succinate","glutamine",0.1876565545,0.0450800083755661,0.2957838996875,0.00918922156088734
2,"Shinella.2","succinate_glycerol","SA","succinate","glycerol",0.00025512575,0.000175105197515843,0.1777615419375,0.00474301387550501
2,"Shinella.2","succinate_glycine","AA","succinate","glycine",0.0244920676666667,0.0123807044188753,0.191718231916667,0.00647633080832051
2,"Shinella.2","succinate_ribose","SA","succinate","ribose",0.00053344475,0.000371816082639741,0.1678457318125,0.00428020614403388
2,"Shinella.4","succinate_fumarate","AA","succinate","fumarate",0.000834957,0,0,0
2,"Sphingobacterium.8","glucose_benzoate","SA","glucose","benzoate",0.102606921,0.0627350169802704,0.0112531209375,0.00228579135461033
2,"Sphingobacterium.8","glucose_fructose","SS","glucose","fructose",0.0004406785,0.000138508093600759,0,0
2,"Sphingobacterium.8","glucose_fumarate","SA","glucose","fumarate",0.00057983125,0.00039428525,0.007732225125,0.0013264302080166
2,"Sphingobacterium.8","glucose_glutamine","SA","glucose","glutamine",0.00020873925,0.000153262755606929,7.42061375e-05,2.11937120404219e-05
2,"Sphingobacterium.8","glucose_glycerol","SS","glucose","glycerol",0.000371092,0.000125615235818882,0,0
2,"Sphingobacterium.8","glucose_glycine","SA","glucose","glycine",0.000216470333333333,0.000111499269492874,0.0124036706666667,0.00277384852835411
2,"Sphingobacterium.8","glucose_ribose","SS","glucose","ribose",0.0012524355,0.0007885705,0,0
2,"Sphingobacterium.8","succinate_benzoate","AA","succinate","benzoate",0.05090917525,0.00923113533558834,0.0106391324375,0.00220719905257798
2,"Sphingobacterium.8","succinate_cellobiose","SA","succinate","cellobiose",0.000340167666666667,3.09243333333333e-05,0,0
2,"Sphingobacterium.8","succinate_fructose","SA","succinate","fructose",0.00171630025,0.00071109134602541,0,0
2,"Sphingobacterium.8","succinate_fumarate","AA","succinate","fumarate",0.014031914,0.00572284439213827,0.0074519568125,0.00129269191415437
2,"Sphingobacterium.8","succinate_glutamine","AA","succinate","glutamine",4.63865e-05,4.63865e-05,7.1012125e-05,2.04383864092963e-05
2,"Sphingobacterium.8","succinate_glycerol","SA","succinate","glycerol",0.000231946,0.000139146,0,0
2,"Sphingobacterium.8","succinate_glycine","AA","succinate","glycine",0.000216470333333333,0.000216470333333333,0.0117914040833333,0.00267962234107132
2,"Sphingobacterium.8","succinate_ribose","SA","succinate","ribose",0.0003247055,4.63865e-05,0,0
2,"Staphylococcus","succinate_glycine","AA","succinate","glycine",0.001020503,0,0,0
2,"Stenotrophomonas","succinate_benzoate","AA","succinate","benzoate",0.0016235275,0.0006030245,0,0
2,"Stenotrophomonas","succinate_fumarate","AA","succinate","fumarate",0.001762687,0.000278319,0,0
2,"Stenotrophomonas.16","glucose_fructose","SS","glucose","fructose",0.003154281,0,0,0
2,"Stenotrophomonas.16","glucose_fumarate","SA","glucose","fumarate",0,0,0.001504787,0.000195591039505904
2,"Stenotrophomonas.16","glucose_glycine","SA","glucose","glycine",0,0,0.00136546783333333,0.000260498610222775
2,"Stenotrophomonas.16","glucose_ribose","SS","glucose","ribose",0,0,9.73903e-05,8.41798498256362e-07
2,"Stenotrophomonas.16","succinate_benzoate","AA","succinate","benzoate",0,0,0.000569122875,8.63491770846381e-05
2,"Stenotrophomonas.16","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.000413723375,6.00590494236825e-05
2,"Stenotrophomonas.16","succinate_fructose","SA","succinate","fructose",0,0,0.000411971125,5.9889534897127e-05
2,"Stenotrophomonas.16","succinate_fumarate","AA","succinate","fumarate",0.00250487075,0.00130817581797481,0.000892991,0.000216771280362044
2,"Stenotrophomonas.16","succinate_glutamine","AA","succinate","glutamine",4.63865e-05,4.63865e-05,0.0002062974375,6.0573202016236e-05
2,"Stenotrophomonas.16","succinate_glycerol","SA","succinate","glycerol",0,0,0.000444754875,6.41968376862013e-05
2,"Stenotrophomonas.16","succinate_glycine","AA","succinate","glycine",0,0,0.00154033025,0.000270236995470534
2,"Stenotrophomonas.16","succinate_ribose","SA","succinate","ribose",0,0,0.00037238389,6.83732443490978e-05
2,"Stenotrophomonas.2","glucose_benzoate","SA","glucose","benzoate",0.00044067175,0.000148509261219839,0,0
2,"Stenotrophomonas.2","glucose_fumarate","SA","glucose","fumarate",0.0111559515,0.00124027854852546,0.004838178875,0.00155600588391039
2,"Stenotrophomonas.2","glucose_glycerol","SS","glucose","glycerol",0.000247403666666667,0.000111493029304277,0,0
2,"Stenotrophomonas.2","glucose_glycine","SA","glucose","glycine",0.000185546,0,0,0
2,"Stenotrophomonas.2","glucose_ribose","SS","glucose","ribose",0.000278328,0.000107117238912947,0,0
2,"Stenotrophomonas.2","succinate_benzoate","AA","succinate","benzoate",0.002597644,0.000169379549424756,0,0
2,"Stenotrophomonas.2","succinate_fructose","SA","succinate","fructose",0.0001855595,6.55940536043474e-05,0,0
2,"Stenotrophomonas.2","succinate_fumarate","AA","succinate","fumarate",0.003687726,0.00232253070499961,0.0046526304375,0.00150333612331148
2,"Stenotrophomonas.2","succinate_glycerol","SA","succinate","glycerol",9.28e-05,0,0,0
2,"Stenotrophomonas.2","succinate_ribose","SA","succinate","ribose",0.000556638,0,0,0
2,"Stenotrophomonas.3","succinate_benzoate","AA","succinate","benzoate",0.001577141,0,0,0
2,"Stenotrophomonas.3","succinate_fumarate","AA","succinate","fumarate",0.0009741165,0.0001391595,0,0
2,"Stenotrophomonas.4","glucose_glycine","SA","glucose","glycine",0,0,0.000939202875,1.46252588627121e-05
2,"Stenotrophomonas.4","succinate_benzoate","AA","succinate","benzoate",0.000463865,0,0,0
2,"Stenotrophomonas.4","succinate_glycine","AA","succinate","glycine",0,0,0.000892804875,3.88617890108364e-05
2,"Stenotrophomonas.4","succinate_ribose","SA","succinate","ribose",0.001762687,0,0,0
2,"Taibaiella","glucose_fumarate","SA","glucose","fumarate",0,0,0.0225217635,0.000161243372631508
2,"Taibaiella","succinate_benzoate","AA","succinate","benzoate",0,0,0.0002412375,1.76145737080597e-05
2,"Taibaiella","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.0001759945,3.25781003896789e-06
2,"Taibaiella","succinate_fructose","SA","succinate","fructose",0,0,0.00017525525,3.72978322370528e-06
2,"Taibaiella","succinate_fumarate","AA","succinate","fumarate",0,0,0.0124666137142857,0.00439142956090028
2,"Taibaiella","succinate_glutamine","AA","succinate","glutamine",0,0,0.00017552,1.4607438744238e-06
2,"Taibaiella","succinate_glycerol","SA","succinate","glycerol",0,0,0.00018906975,1.49784441643094e-06
2,"Taibaiella","succinate_glycine","AA","succinate","glycine",0,0,0.000204300666666667,3.98469611276834e-06
2,"Taibaiella","succinate_ribose","SA","succinate","ribose",0,0,0.00017818225,1.40473054207322e-06
2,"Terrimonas","glucose_glutamine","SA","glucose","glutamine",0.000185546,0,0,0
