,Family,ESV,Class,Resource,c_ia,Treatment
777,F0,S17,T1,R19,0.22682190320327236,Sugar
778,F0,S18,T1,R19,0.05178938755527705,Sugar
779,F0,S19,T1,R19,0.08924798668453829,Sugar
780,F1,S20,T1,R19,0.7996915496821874,Sugar
781,F1,S21,T1,R19,4.266108991510268,Sugar
782,F1,S22,T1,R19,0.43883530372637203,Sugar
783,F1,S23,T1,R19,0.356394888197812,Sugar
784,F1,S24,T1,R19,0.42362017503178334,Sugar
785,F1,S25,T1,R19,0.5718935656142874,Sugar
786,F1,S26,T1,R19,2.1120077192435263,Sugar
787,F1,S27,T1,R19,0.2639753431341201,Sugar
788,F1,S28,T1,R19,0.438924608246068,Sugar
789,F1,S29,T1,R19,0.37372962936686194,Sugar
790,F1,S30,T1,R19,2.542610396389364,Sugar
791,F1,S31,T1,R19,0.2710696001291775,Sugar
792,F1,S32,T1,R19,0.09568944968670162,Sugar
793,F1,S33,T1,R19,0.6770104067206216,Sugar
794,F1,S34,T1,R19,0.2732180480137345,Sugar
795,F1,S35,T1,R19,0.23982180867646377,Sugar
796,F1,S36,T1,R19,1.155664917034436,Sugar
797,F1,S37,T1,R19,0.6308217670188483,Sugar
798,F1,S38,T1,R19,1.7764264760514474,Sugar
799,F1,S39,T1,R19,0.09847782292633399,Sugar
0,F0,S0,T0,R0,0.272632315592782,Acid
1,F0,S1,T0,R0,0.10966526437993397,Acid
2,F0,S2,T0,R0,0.0038472150074212825,Acid
3,F0,S3,T0,R0,1.9857189297817581,Acid
4,F0,S4,T0,R0,0.17947655078459487,Acid
5,F0,S5,T0,R0,0.18851581258159952,Acid
6,F0,S6,T0,R0,2.5548903644091245,Acid
7,F0,S7,T0,R0,0.009547492549776852,Acid
8,F0,S8,T0,R0,0.5963287052101243,Acid
9,F0,S9,T0,R0,1.2708647180216561,Acid
10,F0,S10,T0,R0,0.7035164935352708,Acid
11,F0,S11,T0,R0,0.02231246988098074,Acid
12,F0,S12,T0,R0,0.11815111140643487,Acid
13,F0,S13,T0,R0,0.8148318906787273,Acid
14,F0,S14,T0,R0,0.0011034644321126375,Acid
15,F0,S15,T0,R0,0.18890935678942494,Acid
16,F0,S16,T0,R0,0.0029598211913747677,Acid
17,F0,S17,T0,R0,0.11728502483761712,Acid
18,F0,S18,T0,R0,2.214179085733264,Acid
19,F0,S19,T0,R0,0.020115775770368733,Acid
20,F1,S20,T0,R0,0.6517602544167237,Acid
21,F1,S21,T0,R0,0.09745597761063607,Acid
22,F1,S22,T0,R0,0.3273258744118224,Acid
23,F1,S23,T0,R0,0.18365285374372903,Acid
24,F1,S24,T0,R0,0.03735698080477195,Acid
25,F1,S25,T0,R0,0.05265645711227286,Acid
26,F1,S26,T0,R0,0.12798720100997885,Acid
27,F1,S27,T0,R0,0.04468111099990837,Acid
28,F1,S28,T0,R0,0.166567806598621,Acid
29,F1,S29,T0,R0,0.031051448829893875,Acid
30,F1,S30,T0,R0,0.35256151374063815,Acid
31,F1,S31,T0,R0,0.06981775330205064,Acid
32,F1,S32,T0,R0,0.4550566681607355,Acid
33,F1,S33,T0,R0,0.588855961162893,Acid
34,F1,S34,T0,R0,0.004576506738791401,Acid
35,F1,S35,T0,R0,0.0002285769692370557,Acid
36,F1,S36,T0,R0,0.0009127968636568078,Acid
37,F1,S37,T0,R0,0.9438198654904446,Acid
38,F1,S38,T0,R0,0.10919041204585031,Acid
39,F1,S39,T0,R0,0.22053618564801974,Acid
40,F0,S0,T0,R1,0.2603725045934216,Acid
41,F0,S1,T0,R1,0.009165801195126359,Acid
42,F0,S2,T0,R1,0.33076100460322927,Acid
43,F0,S3,T0,R1,0.11343115260431824,Acid
44,F0,S4,T0,R1,0.8372396945768346,Acid
45,F0,S5,T0,R1,0.0030316202226470805,Acid
46,F0,S6,T0,R1,0.6039834393777562,Acid
47,F0,S7,T0,R1,0.0003388899949628191,Acid
48,F0,S8,T0,R1,0.1226716234218006,Acid
49,F0,S9,T0,R1,4.9338062931044315e-05,Acid
50,F0,S10,T0,R1,0.048299518776741546,Acid
51,F0,S11,T0,R1,0.0004903384259032093,Acid
52,F0,S12,T0,R1,0.005499267018161211,Acid
53,F0,S13,T0,R1,0.026506269740408605,Acid
54,F0,S14,T0,R1,0.49442342143931384,Acid
55,F0,S15,T0,R1,0.3582486146860627,Acid
56,F0,S16,T0,R1,0.2566120441011839,Acid
57,F0,S17,T0,R1,1.1932849575825442,Acid
58,F0,S18,T0,R1,0.008629860109682199,Acid
59,F0,S19,T0,R1,2.13058731502913,Acid
60,F1,S20,T0,R1,0.0215430648462687,Acid
61,F1,S21,T0,R1,0.357739957701979,Acid
62,F1,S22,T0,R1,0.057675734167027676,Acid
63,F1,S23,T0,R1,0.03450344056552355,Acid
64,F1,S24,T0,R1,0.3467237575908493,Acid
65,F1,S25,T0,R1,0.7378475219120475,Acid
66,F1,S26,T0,R1,0.11725637570249023,Acid
67,F1,S27,T0,R1,0.06031694939311793,Acid
68,F1,S28,T0,R1,0.2591763969268811,Acid
69,F1,S29,T0,R1,0.7721019787159238,Acid
70,F1,S30,T0,R1,0.0006350081829512387,Acid
71,F1,S31,T0,R1,0.02295345083307235,Acid
72,F1,S32,T0,R1,0.08095636351864889,Acid
73,F1,S33,T0,R1,0.20972290946334587,Acid
74,F1,S34,T0,R1,0.10379112410275597,Acid
75,F1,S35,T0,R1,0.00039923606083579405,Acid
76,F1,S36,T0,R1,0.0007476321671992841,Acid
77,F1,S37,T0,R1,0.5221715837676532,Acid
78,F1,S38,T0,R1,0.011177037877850083,Acid
79,F1,S39,T0,R1,0.24617163728059865,Acid
80,F0,S0,T0,R2,0.11299975051740957,Acid
81,F0,S1,T0,R2,0.12780328723304596,Acid
82,F0,S2,T0,R2,0.24394631272977405,Acid
83,F0,S3,T0,R2,0.13095273868088467,Acid
84,F0,S4,T0,R2,0.3978735151476705,Acid
85,F0,S5,T0,R2,0.9474318435112544,Acid
86,F0,S6,T0,R2,0.6083985786443048,Acid
87,F0,S7,T0,R2,0.5700615170525962,Acid
88,F0,S8,T0,R2,0.13474877529879575,Acid
89,F0,S9,T0,R2,0.7373213050245668,Acid
90,F0,S10,T0,R2,0.018783648565796923,Acid
91,F0,S11,T0,R2,0.056576445068762256,Acid
92,F0,S12,T0,R2,0.005161789093420249,Acid
93,F0,S13,T0,R2,0.9271824389663039,Acid
94,F0,S14,T0,R2,0.8348694725676225,Acid
95,F0,S15,T0,R2,0.11799923051908283,Acid
96,F0,S16,T0,R2,0.8401200977967417,Acid
97,F0,S17,T0,R2,0.07428851325972612,Acid
98,F0,S18,T0,R2,0.18987990399093166,Acid
99,F0,S19,T0,R2,0.0045398320609182745,Acid
100,F1,S20,T0,R2,0.24590702139445328,Acid
101,F1,S21,T0,R2,0.005724567839959844,Acid
102,F1,S22,T0,R2,1.106211671550426,Acid
103,F1,S23,T0,R2,0.0009384772120798262,Acid
104,F1,S24,T0,R2,0.3085888249932187,Acid
105,F1,S25,T0,R2,0.7368578570086338,Acid
106,F1,S26,T0,R2,0.6311995441298708,Acid
107,F1,S27,T0,R2,3.9674477158369164,Acid
108,F1,S28,T0,R2,0.24017919456708872,Acid
109,F1,S29,T0,R2,0.19580534347988043,Acid
110,F1,S30,T0,R2,0.009208722537884413,Acid
111,F1,S31,T0,R2,0.9734655245632258,Acid
112,F1,S32,T0,R2,2.1551900071866044,Acid
113,F1,S33,T0,R2,0.04182530454221907,Acid
114,F1,S34,T0,R2,0.011061747284966086,Acid
115,F1,S35,T0,R2,0.599447550214827,Acid
116,F1,S36,T0,R2,0.2267918960461824,Acid
117,F1,S37,T0,R2,0.2441490244226775,Acid
118,F1,S38,T0,R2,0.06385585454126849,Acid
119,F1,S39,T0,R2,0.4948635289600672,Acid
120,F0,S0,T0,R3,0.07148195067080193,Acid
121,F0,S1,T0,R3,0.22360954260157792,Acid
122,F0,S2,T0,R3,0.06531321731699866,Acid
123,F0,S3,T0,R3,0.4751607960248982,Acid
124,F0,S4,T0,R3,1.402443392865587,Acid
125,F0,S5,T0,R3,0.015824882581737587,Acid
126,F0,S6,T0,R3,0.20491034665009575,Acid
127,F0,S7,T0,R3,0.022789643698478294,Acid
128,F0,S8,T0,R3,0.7072961878414034,Acid
129,F0,S9,T0,R3,0.45682636166684454,Acid
130,F0,S10,T0,R3,0.1865503624997635,Acid
131,F0,S11,T0,R3,0.012409043557726847,Acid
132,F0,S12,T0,R3,0.2883534002194497,Acid
133,F0,S13,T0,R3,1.8627491606604871,Acid
134,F0,S14,T0,R3,0.0374044463575641,Acid
135,F0,S15,T0,R3,0.17283909893273772,Acid
136,F0,S16,T0,R3,0.5398953310327497,Acid
137,F0,S17,T0,R3,1.0196502700735848,Acid
138,F0,S18,T0,R3,0.019770147738997643,Acid
139,F0,S19,T0,R3,0.5323116604233386,Acid
140,F1,S20,T0,R3,0.5445946551038888,Acid
141,F1,S21,T0,R3,0.06626627234788021,Acid
142,F1,S22,T0,R3,0.5219868360793369,Acid
143,F1,S23,T0,R3,0.8806123544254535,Acid
144,F1,S24,T0,R3,0.16031424963199872,Acid
145,F1,S25,T0,R3,0.6490867987807898,Acid
146,F1,S26,T0,R3,0.24119145683771082,Acid
147,F1,S27,T0,R3,0.15544469175445597,Acid
148,F1,S28,T0,R3,0.46448954587129077,Acid
149,F1,S29,T0,R3,0.05341197522976919,Acid
150,F1,S30,T0,R3,0.020500678698423744,Acid
151,F1,S31,T0,R3,0.20217973113963886,Acid
152,F1,S32,T0,R3,0.7947617164911671,Acid
153,F1,S33,T0,R3,0.07115848416255928,Acid
154,F1,S34,T0,R3,0.0628442097584207,Acid
155,F1,S35,T0,R3,0.41156262668295135,Acid
156,F1,S36,T0,R3,1.5427174816372364,Acid
157,F1,S37,T0,R3,0.00956288343299561,Acid
158,F1,S38,T0,R3,0.045892199454249695,Acid
159,F1,S39,T0,R3,0.042452011978673175,Acid
160,F0,S0,T0,R4,0.07583359124810307,Acid
161,F0,S1,T0,R4,0.026242406249461118,Acid
162,F0,S2,T0,R4,0.1017131824002007,Acid
163,F0,S3,T0,R4,0.7879563049973243,Acid
164,F0,S4,T0,R4,0.03935251844194802,Acid
165,F0,S5,T0,R4,1.2094742659734623,Acid
166,F0,S6,T0,R4,0.040420476301702375,Acid
167,F0,S7,T0,R4,0.0070324539425139455,Acid
168,F0,S8,T0,R4,1.259038295470635,Acid
169,F0,S9,T0,R4,0.6354748316600103,Acid
170,F0,S10,T0,R4,0.4142221411901278,Acid
171,F0,S11,T0,R4,0.053165739345109146,Acid
172,F0,S12,T0,R4,0.3053572454650884,Acid
173,F0,S13,T0,R4,0.021542833792413844,Acid
174,F0,S14,T0,R4,0.4158465044499744,Acid
175,F0,S15,T0,R4,0.5958940497642512,Acid
176,F0,S16,T0,R4,0.32548483081767304,Acid
177,F0,S17,T0,R4,0.04652165686258035,Acid
178,F0,S18,T0,R4,0.023529218412902748,Acid
179,F0,S19,T0,R4,0.34099110523587495,Acid
180,F1,S20,T0,R4,0.1051020971799821,Acid
181,F1,S21,T0,R4,0.08969112635534285,Acid
182,F1,S22,T0,R4,0.16976428403432423,Acid
183,F1,S23,T0,R4,2.2498758453508687,Acid
184,F1,S24,T0,R4,0.07873182881093611,Acid
185,F1,S25,T0,R4,0.01642945015532611,Acid
186,F1,S26,T0,R4,8.647462254108116e-05,Acid
187,F1,S27,T0,R4,2.148320374582703,Acid
188,F1,S28,T0,R4,0.009060857574815302,Acid
189,F1,S29,T0,R4,0.20513456395023544,Acid
190,F1,S30,T0,R4,0.004686216187519622,Acid
191,F1,S31,T0,R4,2.297153479141363,Acid
192,F1,S32,T0,R4,0.3177262914658247,Acid
193,F1,S33,T0,R4,2.0813286585669677,Acid
194,F1,S34,T0,R4,0.08179789101067926,Acid
195,F1,S35,T0,R4,0.33353027456134626,Acid
196,F1,S36,T0,R4,0.07922429738116282,Acid
197,F1,S37,T0,R4,0.05434750570024852,Acid
198,F1,S38,T0,R4,0.0001448525052426215,Acid
199,F1,S39,T0,R4,0.04107422156529114,Acid
200,F0,S0,T0,R5,0.3039131423812325,Acid
201,F0,S1,T0,R5,0.16595885279706038,Acid
202,F0,S2,T0,R5,0.005158314738915512,Acid
203,F0,S3,T0,R5,0.8667348080137204,Acid
204,F0,S4,T0,R5,0.7810763237700383,Acid
205,F0,S5,T0,R5,1.101573642119146,Acid
206,F0,S6,T0,R5,0.134978169054484,Acid
207,F0,S7,T0,R5,0.009890731723255183,Acid
208,F0,S8,T0,R5,0.014768190523816163,Acid
209,F0,S9,T0,R5,0.6468055378220702,Acid
210,F0,S10,T0,R5,0.0004086215035665661,Acid
211,F0,S11,T0,R5,0.5599541549809028,Acid
212,F0,S12,T0,R5,1.1597375441175228,Acid
213,F0,S13,T0,R5,0.20215216895764654,Acid
214,F0,S14,T0,R5,1.6032883576966936,Acid
215,F0,S15,T0,R5,0.20896196240850623,Acid
216,F0,S16,T0,R5,0.10296175068094943,Acid
217,F0,S17,T0,R5,0.5172099493014171,Acid
218,F0,S18,T0,R5,0.45799325105359445,Acid
219,F0,S19,T0,R5,0.2582681802041859,Acid
220,F1,S20,T0,R5,0.007889859130087383,Acid
221,F1,S21,T0,R5,0.006776757375811564,Acid
222,F1,S22,T0,R5,0.36976314226989043,Acid
223,F1,S23,T0,R5,1.1443413919752605,Acid
224,F1,S24,T0,R5,0.007213538253699169,Acid
225,F1,S25,T0,R5,1.2936283997615394,Acid
226,F1,S26,T0,R5,0.028999339515757127,Acid
227,F1,S27,T0,R5,2.228948830946121,Acid
228,F1,S28,T0,R5,0.42964959185782814,Acid
229,F1,S29,T0,R5,0.10404035694149995,Acid
230,F1,S30,T0,R5,0.006083387755243289,Acid
231,F1,S31,T0,R5,0.050143853474056976,Acid
232,F1,S32,T0,R5,0.20932963174401967,Acid
233,F1,S33,T0,R5,0.0660956164016846,Acid
234,F1,S34,T0,R5,0.7695871987087187,Acid
235,F1,S35,T0,R5,0.012660365247148522,Acid
236,F1,S36,T0,R5,1.1277527271388919,Acid
237,F1,S37,T0,R5,0.058153533674784604,Acid
238,F1,S38,T0,R5,0.17097556291500277,Acid
239,F1,S39,T0,R5,0.11842651450273405,Acid
240,F0,S0,T0,R6,0.015343693369955981,Acid
241,F0,S1,T0,R6,0.4289587798078566,Acid
242,F0,S2,T0,R6,0.2003294714012677,Acid
243,F0,S3,T0,R6,1.2563797897629219,Acid
244,F0,S4,T0,R6,0.1176347547603636,Acid
245,F0,S5,T0,R6,0.7122138410561758,Acid
246,F0,S6,T0,R6,0.5066504671190813,Acid
247,F0,S7,T0,R6,0.02795224318736153,Acid
248,F0,S8,T0,R6,0.5102629164060996,Acid
249,F0,S9,T0,R6,0.49603277359907344,Acid
250,F0,S10,T0,R6,0.5771402610551597,Acid
251,F0,S11,T0,R6,0.04837805844624028,Acid
252,F0,S12,T0,R6,0.24377058658021047,Acid
253,F0,S13,T0,R6,3.1356547074545444,Acid
254,F0,S14,T0,R6,0.0012756403743668847,Acid
255,F0,S15,T0,R6,0.05179568993203974,Acid
256,F0,S16,T0,R6,0.0004100633414374843,Acid
257,F0,S17,T0,R6,0.07769915368856214,Acid
258,F0,S18,T0,R6,0.018904974753949377,Acid
259,F0,S19,T0,R6,1.0880510898336118,Acid
260,F1,S20,T0,R6,0.5192743958504905,Acid
261,F1,S21,T0,R6,4.222233268990945,Acid
262,F1,S22,T0,R6,1.936125080239209,Acid
263,F1,S23,T0,R6,1.2018859156604025,Acid
264,F1,S24,T0,R6,0.02146230639857085,Acid
265,F1,S25,T0,R6,0.15342863037891882,Acid
266,F1,S26,T0,R6,0.8822963495395341,Acid
267,F1,S27,T0,R6,2.68198602227956,Acid
268,F1,S28,T0,R6,0.12302471883298416,Acid
269,F1,S29,T0,R6,0.13695957871011588,Acid
270,F1,S30,T0,R6,0.22897403893701943,Acid
271,F1,S31,T0,R6,6.242962277648988e-05,Acid
272,F1,S32,T0,R6,0.019948413695255227,Acid
273,F1,S33,T0,R6,0.16995335114514826,Acid
274,F1,S34,T0,R6,0.9066302312876238,Acid
275,F1,S35,T0,R6,0.16084538298043935,Acid
276,F1,S36,T0,R6,0.5338487352440142,Acid
277,F1,S37,T0,R6,0.23154422845241646,Acid
278,F1,S38,T0,R6,0.3613837579804014,Acid
279,F1,S39,T0,R6,0.00031922827820072907,Acid
280,F0,S0,T0,R7,0.17587556785584083,Acid
281,F0,S1,T0,R7,0.22073028705120734,Acid
282,F0,S2,T0,R7,0.11607744413597615,Acid
283,F0,S3,T0,R7,0.011230744558912976,Acid
284,F0,S4,T0,R7,0.08526836101595574,Acid
285,F0,S5,T0,R7,0.09396438210443854,Acid
286,F0,S6,T0,R7,0.5892660414582745,Acid
287,F0,S7,T0,R7,0.08394785485840651,Acid
288,F0,S8,T0,R7,0.2702608331974377,Acid
289,F0,S9,T0,R7,0.24802314329278485,Acid
290,F0,S10,T0,R7,0.039699351729177865,Acid
291,F0,S11,T0,R7,0.1996260278216613,Acid
292,F0,S12,T0,R7,0.1436501349651893,Acid
293,F0,S13,T0,R7,0.7096583042711798,Acid
294,F0,S14,T0,R7,0.720975793237092,Acid
295,F0,S15,T0,R7,0.2832277572499951,Acid
296,F0,S16,T0,R7,0.05460488036851493,Acid
297,F0,S17,T0,R7,0.10984407610162063,Acid
298,F0,S18,T0,R7,0.026893391489629458,Acid
299,F0,S19,T0,R7,0.19895380749254707,Acid
300,F1,S20,T0,R7,0.08665719430152906,Acid
301,F1,S21,T0,R7,0.12802501846922246,Acid
302,F1,S22,T0,R7,0.8789800151426178,Acid
303,F1,S23,T0,R7,2.073052204902479,Acid
304,F1,S24,T0,R7,0.8732589308080043,Acid
305,F1,S25,T0,R7,0.33597049617233926,Acid
306,F1,S26,T0,R7,0.10298696288992482,Acid
307,F1,S27,T0,R7,1.0115343367345049,Acid
308,F1,S28,T0,R7,0.26070016813912733,Acid
309,F1,S29,T0,R7,0.679171276536866,Acid
310,F1,S30,T0,R7,0.3055901349709868,Acid
311,F1,S31,T0,R7,0.03505990196825163,Acid
312,F1,S32,T0,R7,0.8246670894677132,Acid
313,F1,S33,T0,R7,1.3785327630373356,Acid
314,F1,S34,T0,R7,0.3285053029880709,Acid
315,F1,S35,T0,R7,1.8003825311248483,Acid
316,F1,S36,T0,R7,0.32922406286932143,Acid
317,F1,S37,T0,R7,1.1032713184656298,Acid
318,F1,S38,T0,R7,0.16833868317787895,Acid
319,F1,S39,T0,R7,0.4756892655706595,Acid
320,F0,S0,T0,R8,0.11137520137686974,Acid
321,F0,S1,T0,R8,0.15382135064989408,Acid
322,F0,S2,T0,R8,0.1616514802919558,Acid
323,F0,S3,T0,R8,1.4234332586920564,Acid
324,F0,S4,T0,R8,0.025463951945040985,Acid
325,F0,S5,T0,R8,0.46731796235435735,Acid
326,F0,S6,T0,R8,0.005440930812350757,Acid
327,F0,S7,T0,R8,0.10839936041621684,Acid
328,F0,S8,T0,R8,1.6702608700894288,Acid
329,F0,S9,T0,R8,0.052803861443225644,Acid
330,F0,S10,T0,R8,0.16545851129356773,Acid
331,F0,S11,T0,R8,0.21670041854733973,Acid
332,F0,S12,T0,R8,0.4472916458528786,Acid
333,F0,S13,T0,R8,1.93207976906503,Acid
334,F0,S14,T0,R8,0.5583749085682195,Acid
335,F0,S15,T0,R8,0.9321002573656937,Acid
336,F0,S16,T0,R8,0.23724357596286894,Acid
337,F0,S17,T0,R8,3.2299943753238156e-06,Acid
338,F0,S18,T0,R8,0.26472177233151023,Acid
339,F0,S19,T0,R8,0.1064678753001761,Acid
340,F1,S20,T0,R8,0.8121970621105389,Acid
341,F1,S21,T0,R8,1.1062063948706435,Acid
342,F1,S22,T0,R8,0.156572161086092,Acid
343,F1,S23,T0,R8,0.21600285844856665,Acid
344,F1,S24,T0,R8,0.04540943099715427,Acid
345,F1,S25,T0,R8,0.016242730867319536,Acid
346,F1,S26,T0,R8,0.0009392140731539887,Acid
347,F1,S27,T0,R8,1.3257416628241818,Acid
348,F1,S28,T0,R8,0.060335484839957494,Acid
349,F1,S29,T0,R8,0.33313660003468015,Acid
350,F1,S30,T0,R8,1.6354181581181824,Acid
351,F1,S31,T0,R8,0.025453642378809954,Acid
352,F1,S32,T0,R8,2.9554711793067545,Acid
353,F1,S33,T0,R8,0.0056504365846365,Acid
354,F1,S34,T0,R8,0.15826219149810147,Acid
355,F1,S35,T0,R8,1.4173249968271582,Acid
356,F1,S36,T0,R8,0.12151125107998426,Acid
357,F1,S37,T0,R8,0.04089920153888428,Acid
358,F1,S38,T0,R8,0.00016072598405778802,Acid
359,F1,S39,T0,R8,0.3787835469286678,Acid
360,F0,S0,T0,R9,0.39163201972922185,Acid
361,F0,S1,T0,R9,0.2787553642601533,Acid
362,F0,S2,T0,R9,0.16093553677212336,Acid
363,F0,S3,T0,R9,0.015752985786514285,Acid
364,F0,S4,T0,R9,0.006798777151951338,Acid
365,F0,S5,T0,R9,1.8928542990375838,Acid
366,F0,S6,T0,R9,0.07372577215343154,Acid
367,F0,S7,T0,R9,0.5685172224410974,Acid
368,F0,S8,T0,R9,0.3166811873905564,Acid
369,F0,S9,T0,R9,0.600770900606981,Acid
370,F0,S10,T0,R9,0.19822809621294013,Acid
371,F0,S11,T0,R9,0.53822115789036,Acid
372,F0,S12,T0,R9,0.047452530135162624,Acid
373,F0,S13,T0,R9,0.38520567063415184,Acid
374,F0,S14,T0,R9,0.15030493397634193,Acid
375,F0,S15,T0,R9,0.028948789032807374,Acid
376,F0,S16,T0,R9,0.1059605491393839,Acid
377,F0,S17,T0,R9,1.0924002105699528,Acid
378,F0,S18,T0,R9,1.7665639742702441,Acid
379,F0,S19,T0,R9,0.09098983419296909,Acid
380,F1,S20,T0,R9,0.08883429010544515,Acid
381,F1,S21,T0,R9,0.04607846545221612,Acid
382,F1,S22,T0,R9,0.23938538637086398,Acid
383,F1,S23,T0,R9,0.0013652504518465427,Acid
384,F1,S24,T0,R9,0.10246804425834563,Acid
385,F1,S25,T0,R9,0.13570715793012825,Acid
386,F1,S26,T0,R9,0.41019190375831416,Acid
387,F1,S27,T0,R9,0.018675440411555205,Acid
388,F1,S28,T0,R9,0.004964503305797414,Acid
389,F1,S29,T0,R9,0.08366057182258878,Acid
390,F1,S30,T0,R9,0.057383831650577394,Acid
391,F1,S31,T0,R9,1.6095176143763061,Acid
392,F1,S32,T0,R9,0.2747071159690202,Acid
393,F1,S33,T0,R9,1.2323002298812642,Acid
394,F1,S34,T0,R9,1.2671766192653982,Acid
395,F1,S35,T0,R9,0.21402614449947485,Acid
396,F1,S36,T0,R9,3.850339081260845e-05,Acid
397,F1,S37,T0,R9,0.05383780086089941,Acid
398,F1,S38,T0,R9,9.48908496648961e-05,Acid
399,F1,S39,T0,R9,0.06112067649121679,Acid
400,F0,S0,T1,R10,0.001422786664434463,Acid
401,F0,S1,T1,R10,0.01620250624541116,Acid
402,F0,S2,T1,R10,0.006345277511665254,Acid
403,F0,S3,T1,R10,3.7290519574975165e-08,Acid
404,F0,S4,T1,R10,7.816650675614246e-40,Acid
405,F0,S5,T1,R10,1.5107664148173866e-16,Acid
406,F0,S6,T1,R10,1.692513448677531e-34,Acid
407,F0,S7,T1,R10,9.316487719695893e-24,Acid
408,F0,S8,T1,R10,0.0013267717029328472,Acid
409,F0,S9,T1,R10,0.004991685060840529,Acid
410,F0,S10,T1,R10,0.15329126487973407,Acid
411,F0,S11,T1,R10,0.009436669560076853,Acid
412,F0,S12,T1,R10,1.7989127507174518e-27,Acid
413,F0,S13,T1,R10,1.7023057501953254e-19,Acid
414,F0,S14,T1,R10,0.003711879282712822,Acid
415,F0,S15,T1,R10,3.0172807916929257e-06,Acid
416,F0,S16,T1,R10,1.7273739082397932e-05,Acid
417,F0,S17,T1,R10,1.1230032230804099e-17,Acid
418,F0,S18,T1,R10,2.9588328564308796e-09,Acid
419,F0,S19,T1,R10,4.308040174850059e-05,Acid
420,F1,S20,T1,R10,1.254525487445037,Acid
421,F1,S21,T1,R10,1.0978462400274662,Acid
422,F1,S22,T1,R10,0.8017223977644863,Acid
423,F1,S23,T1,R10,1.0529986782602583,Acid
424,F1,S24,T1,R10,0.6820568532459329,Acid
425,F1,S25,T1,R10,1.2895752375860274,Acid
426,F1,S26,T1,R10,1.8089737403866417,Acid
427,F1,S27,T1,R10,1.0392598649642446,Acid
428,F1,S28,T1,R10,1.0194659952569336,Acid
429,F1,S29,T1,R10,0.7888816394245275,Acid
430,F1,S30,T1,R10,1.1566547107504948,Acid
431,F1,S31,T1,R10,0.09071434283430065,Acid
432,F1,S32,T1,R10,0.6912479252017345,Acid
433,F1,S33,T1,R10,0.3151845247077843,Acid
434,F1,S34,T1,R10,0.6023466073834952,Acid
435,F1,S35,T1,R10,0.36692105733687347,Acid
436,F1,S36,T1,R10,1.0079321447695988,Acid
437,F1,S37,T1,R10,0.1969758958318149,Acid
438,F1,S38,T1,R10,0.3743318821861571,Acid
439,F1,S39,T1,R10,0.24539728738862093,Acid
440,F0,S0,T1,R11,5.912320595638013e-12,Acid
441,F0,S1,T1,R11,1.6128525333870451e-13,Acid
442,F0,S2,T1,R11,0.21606513228517668,Acid
443,F0,S3,T1,R11,0.13397837069722465,Acid
444,F0,S4,T1,R11,9.537573434646665e-08,Acid
445,F0,S5,T1,R11,6.63054587055329e-11,Acid
446,F0,S6,T1,R11,4.3605521679947274e-05,Acid
447,F0,S7,T1,R11,0.025050736473395136,Acid
448,F0,S8,T1,R11,6.141356418772318e-17,Acid
449,F0,S9,T1,R11,5.095790722572103e-07,Acid
450,F0,S10,T1,R11,0.012419891103083476,Acid
451,F0,S11,T1,R11,5.0113338258603914e-12,Acid
452,F0,S12,T1,R11,4.360659812801165e-19,Acid
453,F0,S13,T1,R11,1.4129484890199856e-07,Acid
454,F0,S14,T1,R11,0.4661588503860834,Acid
455,F0,S15,T1,R11,4.8549107911275356e-12,Acid
456,F0,S16,T1,R11,9.124228347882344e-09,Acid
457,F0,S17,T1,R11,0.04342671683804481,Acid
458,F0,S18,T1,R11,5.681386890503966e-14,Acid
459,F0,S19,T1,R11,0.011609191563044777,Acid
460,F1,S20,T1,R11,0.4813669280936309,Acid
461,F1,S21,T1,R11,0.4259268344283155,Acid
462,F1,S22,T1,R11,0.14689229086126496,Acid
463,F1,S23,T1,R11,0.6206252648226722,Acid
464,F1,S24,T1,R11,0.45253256112267815,Acid
465,F1,S25,T1,R11,1.779445933980254,Acid
466,F1,S26,T1,R11,0.11719483430300319,Acid
467,F1,S27,T1,R11,0.6721583011162099,Acid
468,F1,S28,T1,R11,0.21702166992248645,Acid
469,F1,S29,T1,R11,0.2592489893377379,Acid
470,F1,S30,T1,R11,0.3458620072661728,Acid
471,F1,S31,T1,R11,0.6177222858445349,Acid
472,F1,S32,T1,R11,0.49059751361930476,Acid
473,F1,S33,T1,R11,0.06562217224325072,Acid
474,F1,S34,T1,R11,1.1640045642628007,Acid
475,F1,S35,T1,R11,0.34870548979816307,Acid
476,F1,S36,T1,R11,0.8787128504832813,Acid
477,F1,S37,T1,R11,0.6604820660254034,Acid
478,F1,S38,T1,R11,0.9754876814048276,Acid
479,F1,S39,T1,R11,0.20532570682349316,Acid
480,F0,S0,T1,R12,8.332820563424889e-06,Acid
481,F0,S1,T1,R12,0.11422204224706362,Acid
482,F0,S2,T1,R12,2.546569115138379e-05,Acid
483,F0,S3,T1,R12,0.007465604613240714,Acid
484,F0,S4,T1,R12,1.4693217703961402e-05,Acid
485,F0,S5,T1,R12,9.973967594187339e-09,Acid
486,F0,S6,T1,R12,5.320444846044889e-05,Acid
487,F0,S7,T1,R12,0.008918324707551233,Acid
488,F0,S8,T1,R12,2.3658531004205803e-13,Acid
489,F0,S9,T1,R12,3.0765951807863576e-06,Acid
